step,satellite_latitude,satellite_longitude,elevation_deg,footprint_radius_m,footprint_area_km2,countries_used,estimated_devices_total,estimated_demodulators_total,sent_packets_sum,decoded_payload_sum,collision_rate,busy_demodulators,idle_demodulators,demod_utilization,baseline_circuit_power_w,per_idle_demodulator_power_w,per_busy_demodulator_power_w,total_power_w,power_formula_check_w
1636,90.0,-55.749923,55.83717114877146,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1637,90.0,-55.700144,55.93287297634188,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1638,90.0,-55.65117,56.02856333600448,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1639,90.0,-55.602986,56.124242289216426,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1640,90.0,-55.555575,56.21990989708557,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1641,90.0,-55.50892,56.315566220373285,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1642,90.0,-55.463008,56.41121131949723,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1643,90.0,-55.417823,56.50684525453411,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1644,90.0,-55.37335,56.60246808522254,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1645,90.0,-55.329575,56.69807987096553,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1646,90.0,-55.286484,56.79368067083345,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1647,90.0,-55.244064,56.8892705435664,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1648,90.0,-55.202301,56.9848495475772,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1649,90.0,-55.161184,57.08041774095366,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1650,90.0,-55.120699,57.17597518146147,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1651,90.0,-55.080835,57.271521926546555,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1652,90.0,-55.041579,57.3670580333378,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1653,90.0,-55.002919,57.46258355864941,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1654,90.0,-54.964846,57.558098558983545,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1655,90.0,-54.927347,57.653603090532755,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1656,90.0,-54.890413,57.74909720918248,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1657,90.0,-54.854032,57.844580970513334,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1658,90.0,-54.818194,57.94005442980375,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1659,90.0,-54.782889,58.035517642032204,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1660,90.0,-54.748109,58.13097066187969,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1661,90.0,-54.713843,58.22641354373202,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1662,90.0,-54.680081,58.321846341682104,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1663,90.0,-54.646816,58.417269109532384,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1664,90.0,-54.614038,58.51268190079708,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1665,90.0,-54.581738,58.60808476870437,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1666,90.0,-54.549908,58.7034777661988,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1667,90.0,-54.51854,58.798860945943375,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1668,90.0,-54.487626,58.89423436032186,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1669,90.0,-54.457158,58.989598061440915,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1670,90.0,-54.427129,59.0849521011323,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1671,90.0,-54.39753,59.180296530955076,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1672,90.0,-54.368354,59.27563140219755,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1673,90.0,-54.339595,59.37095676587968,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1674,90.0,-54.311245,59.46627267275497,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1675,90.0,-54.283297,59.56157917331254,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1676,90.0,-54.255745,59.65687631777935,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1677,90.0,-54.228583,59.75216415612212,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1678,90.0,-54.201802,59.847442738049324,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1679,90.0,-54.175399,59.94271211301336,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1680,90.0,-54.149365,60.03797233021237,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1681,90.0,-54.123696,60.13322343859237,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1682,90.0,-54.098385,60.22846548684899,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1683,90.0,-54.073426,60.3236985234297,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1684,90.0,-54.048815,60.41892259653554,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1685,90.0,-54.024544,60.514137754123084,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1686,90.0,-54.00061,60.609344043906276,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1687,90.0,-53.977006,60.70454151335848,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1688,90.0,-53.953728,60.79973020971411,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1689,90.0,-53.93077,60.894910179970694,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1690,90.0,-53.908128,60.99008147089049,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1691,90.0,-53.885796,61.08524412900252,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1692,90.0,-53.86377,61.180398200604174,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1693,90.0,-53.842045,61.27554373176312,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1694,90.0,-53.820616,61.37068076831906,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1695,89.921734,-53.799479,61.465809355885455,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1696,89.742743,-53.778629,61.56092953985117,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1697,89.563745,-53.758063,61.65604136538249,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1698,89.384739,-53.737775,61.75114487742451,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1699,89.205725,-53.717763,61.84624012070296,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1700,89.026703,-53.698021,61.941327139725985,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1701,88.847674,-53.678545,62.036405978785695,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1702,88.668638,-53.659332,62.131476681959796,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1703,88.489594,-53.640378,62.22653929311329,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1704,88.310543,-53.621679,62.32159385590026,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1705,88.131485,-53.603232,62.41664041376511,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1706,87.95242,-53.585032,62.51167900994456,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1707,87.773348,-53.567077,62.60670968746891,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1708,87.59427,-53.549361,62.7017324891639,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1709,87.415185,-53.531884,62.796747457652074,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1710,87.236094,-53.51464,62.89175463535443,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1711,87.056996,-53.497626,62.98675406449192,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1712,86.877892,-53.48084,63.08174578708699,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1713,86.698781,-53.464277,63.17672984496504,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1714,86.519665,-53.447936,63.27170627975599,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1715,86.340543,-53.431812,63.36667513289589,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1716,86.161414,-53.415903,63.4616364456281,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1717,85.98228,-53.400206,63.556590259004935,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1718,85.80314,-53.384718,63.65153661388919,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1719,85.623995,-53.369436,63.74647555095541,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1720,85.444844,-53.354357,63.84140711069142,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1721,85.265688,-53.339479,63.93633133339986,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1722,85.086526,-53.324798,64.0312482591993,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1723,84.907359,-53.310312,64.12615792802588,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1724,84.728186,-53.296019,64.22106037963455,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1725,84.549009,-53.281915,64.31595565360067,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1726,84.369826,-53.267999,64.41084378932108,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1727,84.190639,-53.254267,64.50572482601568,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1728,84.011447,-53.240718,64.60059880272863,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1729,83.832249,-53.227348,64.69546575832976,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1730,83.653047,-53.214156,64.7903257315159,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1731,83.473841,-53.20114,64.88517876081222,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1732,83.29463,-53.188296,64.98002488457334,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1733,83.115414,-53.175623,65.07486414098487,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1734,82.936194,-53.163118,65.16969656806454,500000.0,785398.1633974483,0,0,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1735,82.756969,-53.15078,65.26452220366362,500000.0,785398.1633974483,0,1,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1736,82.57774,-53.138605,65.35934108546793,500000.0,785398.1633974483,0,1,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1737,82.398507,-53.126593,65.45415325099934,500000.0,785398.1633974483,0,1,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1738,82.219269,-53.114741,65.54895873761696,500000.0,785398.1633974483,0,1,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1739,82.040027,-53.103046,65.64375758251818,500000.0,785398.1633974483,0,1,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1740,81.860782,-53.091507,65.73854982274021,500000.0,785398.1633974483,0,1,1000,0,0.0,0.0,0,1000,0.0,35.0,0.12,0.8,155.0,155.0
1741,81.681532,-53.080122,65.83333549516108,500000.0,785398.1633974483,1,2,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1742,81.502278,-53.068889,65.92811463650082,500000.0,785398.1633974483,1,2,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1743,81.32302,-53.057806,66.0228872833229,500000.0,785398.1633974483,1,2,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1744,81.143759,-53.046871,66.11765347203507,500000.0,785398.1633974483,1,2,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1745,80.964494,-53.036083,66.21241323889089,500000.0,785398.1633974483,1,3,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1746,80.785224,-53.025438,66.30716661999064,500000.0,785398.1633974483,1,3,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1747,80.605952,-53.014937,66.4019136512826,500000.0,785398.1633974483,1,3,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1748,80.426675,-53.004576,66.4966543685642,500000.0,785398.1633974483,1,3,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1749,80.247395,-52.994354,66.59138880748303,500000.0,785398.1633974483,1,4,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1750,80.068112,-52.98427,66.68611700353829,500000.0,785398.1633974483,1,4,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1751,79.888825,-52.974322,66.78083899208158,500000.0,785398.1633974483,1,4,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1752,79.709534,-52.964507,66.87555480831818,500000.0,785398.1633974483,1,4,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1753,79.53024,-52.954825,66.97026448730813,500000.0,785398.1633974483,1,5,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1754,79.350943,-52.945274,67.06496806396733,500000.0,785398.1633974483,1,5,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1755,79.171643,-52.935852,67.1596655730687,500000.0,785398.1633974483,1,5,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1756,78.992339,-52.926557,67.25435704924315,500000.0,785398.1633974483,1,5,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1757,78.813032,-52.917389,67.34904252698075,500000.0,785398.1633974483,1,6,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1758,78.633722,-52.908345,67.44372204063176,500000.0,785398.1633974483,1,6,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1759,78.454409,-52.899424,67.53839562440763,500000.0,785398.1633974483,1,6,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1760,78.275093,-52.890625,67.63306331238229,500000.0,785398.1633974483,1,7,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1761,78.095774,-52.881946,67.72772513849284,500000.0,785398.1633974483,1,7,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1762,77.916451,-52.873385,67.82238113654097,500000.0,785398.1633974483,1,7,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1763,77.737126,-52.864942,67.91703134019362,500000.0,785398.1633974483,1,7,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1764,77.557798,-52.856615,68.01167578298431,500000.0,785398.1633974483,1,8,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1765,77.378467,-52.848402,68.106314498314,500000.0,785398.1633974483,1,8,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1766,77.199134,-52.840303,68.20094751945217,500000.0,785398.1633974483,1,8,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1767,77.019797,-52.832315,68.29557487953771,500000.0,785398.1633974483,1,8,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1768,76.840458,-52.824438,68.3901966115801,500000.0,785398.1633974483,1,9,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1769,76.661116,-52.81667,68.48481274846013,500000.0,785398.1633974483,1,9,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1770,76.481771,-52.809009,68.57942332293125,500000.0,785398.1633974483,1,9,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1771,76.302424,-52.801456,68.67402836762021,500000.0,785398.1633974483,1,9,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1772,76.123075,-52.794008,68.76862791502818,500000.0,785398.1633974483,1,10,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1773,75.943722,-52.786664,68.86322199753167,500000.0,785398.1633974483,1,10,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1774,75.764367,-52.779424,68.95781064738354,500000.0,785398.1633974483,1,10,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1775,75.58501,-52.772285,69.05239389671388,500000.0,785398.1633974483,1,10,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1776,75.40565,-52.765246,69.14697177753102,500000.0,785398.1633974483,1,11,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1777,75.226288,-52.758308,69.2415443217224,500000.0,785398.1633974483,1,11,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1778,75.046924,-52.751467,69.33611156105545,500000.0,785398.1633974483,1,11,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1779,74.867557,-52.744724,69.43067352717868,500000.0,785398.1633974483,1,11,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1780,74.688188,-52.738077,69.52523025162252,500000.0,785398.1633974483,1,11,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1781,74.508816,-52.731525,69.61978176580011,500000.0,785398.1633974483,1,11,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1782,74.329443,-52.725067,69.71432810100832,500000.0,785398.1633974483,1,12,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1783,74.150067,-52.718701,69.80886928842867,500000.0,785398.1633974483,1,12,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1784,73.970689,-52.712428,69.90340535912813,500000.0,785398.1633974483,1,12,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1785,73.791308,-52.706245,69.99793634406011,500000.0,785398.1633974483,1,12,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1786,73.611926,-52.700152,70.09246227406516,500000.0,785398.1633974483,1,12,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1787,73.432541,-52.694148,70.18698317987212,500000.0,785398.1633974483,1,12,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1788,73.253155,-52.688231,70.28149909209867,500000.0,785398.1633974483,1,12,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1789,73.073766,-52.682401,70.37601004125244,500000.0,785398.1633974483,1,12,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1790,72.894376,-52.676657,70.47051605773173,500000.0,785398.1633974483,1,12,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1791,72.714983,-52.670998,70.56501717182644,500000.0,785398.1633974483,1,13,1000,10,10.0,0.0,1,999,4e-05,35.0,0.12,0.8,155.68,155.68
1792,72.535589,-52.665423,70.65951341371876,500000.0,785398.1633974483,2,15,1000,20,20.0,0.0,1,999,8e-05,35.0,0.12,0.8,155.68,155.68
1793,72.356192,-52.659931,70.75400481348427,500000.0,785398.1633974483,2,18,1000,20,20.0,0.0,1,999,8e-05,35.0,0.12,0.8,155.68,155.68
1794,72.176794,-52.65452,70.84849140109247,500000.0,785398.1633974483,2,21,1000,20,20.0,0.0,1,999,8e-05,35.0,0.12,0.8,155.68,155.68
1795,71.997393,-52.649191,70.94297320640793,500000.0,785398.1633974483,2,24,1000,20,20.0,0.0,1,999,8e-05,35.0,0.12,0.8,155.68,155.68
1796,71.817991,-52.643942,71.03745025919073,500000.0,785398.1633974483,2,28,1000,20,20.0,0.0,1,999,8e-05,35.0,0.12,0.8,155.68,155.68
1797,71.638587,-52.638772,71.13192258909764,500000.0,785398.1633974483,2,32,1000,25,25.0,0.0,1,999,0.0001,35.0,0.12,0.8,155.68,155.68
1798,71.459182,-52.633681,71.22639022568272,500000.0,785398.1633974483,2,35,1000,20,20.0,0.0,1,999,8e-05,35.0,0.12,0.8,155.68,155.68
1799,71.279774,-52.628667,71.32085319839813,500000.0,785398.1633974483,2,39,1000,20,20.0,0.0,1,999,8e-05,35.0,0.12,0.8,155.68,155.68
1800,71.100365,-52.62373,71.41531153659507,500000.0,785398.1633974483,2,43,1000,25,25.0,0.0,1,999,0.0001,35.0,0.12,0.8,155.68,155.68
1801,70.920954,-52.618868,71.5097652695244,500000.0,785398.1633974483,2,47,1000,20,20.0,0.0,1,999,8e-05,35.0,0.12,0.8,155.68,155.68
1802,70.741541,-52.614082,71.60421442633756,500000.0,785398.1633974483,2,50,1000,20,20.0,0.0,1,999,8e-05,35.0,0.12,0.8,155.68,155.68
1803,70.562127,-52.60937,71.69865903608725,500000.0,785398.1633974483,2,54,1000,20,20.0,0.0,1,999,8e-05,35.0,0.12,0.8,155.68,155.68
1804,70.382711,-52.604732,71.7930991277283,500000.0,785398.1633974483,2,57,1000,20,20.0,0.0,1,999,8e-05,35.0,0.12,0.8,155.68,155.68
1805,70.203293,-52.600165,71.88753473011842,500000.0,785398.1633974483,2,61,1000,25,25.0,0.0,1,999,0.0001,35.0,0.12,0.8,155.68,155.68
1806,70.023873,-52.595671,71.98196587201892,500000.0,785398.1633974483,2,64,1000,25,25.0,0.0,1,999,0.0001,35.0,0.12,0.8,155.68,155.68
